ID,mother_occupation,father_occupation,gender,Daytime_evening_attendance,Target,marital_status,Nacionality,Application_mode,Course,Previous_qualification,Mother_qualification,Father_qualification
2280,5,3,1,1,Graduate,1,1,14,4,1,1,2
2282,10,10,1,1,Dropout,1,1,1,11,1,23,1
2283,2,3,1,1,Graduate,1,1,14,10,14,2,1
2285,10,10,1,1,Dropout,2,1,13,9,1,22,27
2286,7,9,1,0,Graduate,1,1,12,17,1,13,27
2287,4,4,1,1,Graduate,1,1,8,11,1,1,1
2289,3,8,1,0,Dropout,1,1,12,17,1,3,28
2290,3,3,1,1,Dropout,1,1,13,7,1,5,5
2291,6,11,1,1,Graduate,1,1,1,10,1,22,27
2292,12,12,1,1,Dropout,1,1,9,9,1,19,24
2293,10,10,1,1,Graduate,1,1,1,15,1,13,27
2294,5,10,1,1,Dropout,1,1,8,2,1,1,27
2295,5,8,1,1,Graduate,1,1,8,14,1,1,28
2296,4,4,1,1,Dropout,1,1,14,9,1,1,14
2297,3,3,1,1,Graduate,1,1,1,10,1,4,5
2298,5,5,1,1,Graduate,1,1,1,10,1,1,1
2299,6,11,1,1,Dropout,1,1,12,11,14,1,1
2304,5,9,1,1,Dropout,1,1,8,9,1,1,14
2306,3,4,1,1,Dropout,1,1,4,8,3,2,28
2307,3,10,1,0,Dropout,4,1,14,17,13,3,1
2308,12,12,1,1,Dropout,1,1,1,12,1,13,1
2309,4,4,1,1,Graduate,1,1,8,7,1,1,28
2310,10,10,1,1,Graduate,1,1,1,10,1,13,28
2311,10,10,1,1,Graduate,1,1,1,12,1,1,14
2312,1,5,1,1,Dropout,1,1,1,9,1,19,14
2313,7,7,1,1,Graduate,1,1,15,8,14,22,27
2314,4,5,1,1,Graduate,1,1,1,10,1,1,1
2315,10,9,1,1,Dropout,1,1,1,8,1,13,27
2316,5,4,1,1,Dropout,1,1,12,7,12,1,1
2317,4,4,1,0,Dropout,1,1,12,17,1,3,1
2318,5,9,1,1,Dropout,1,1,1,5,1,1,1
2319,5,9,1,1,Graduate,1,1,8,11,1,1,1
2320,10,3,1,1,Dropout,4,1,12,10,1,13,3
2322,10,10,1,0,Dropout,2,1,12,17,1,22,27
2324,10,3,1,1,Graduate,1,1,9,10,1,1,3
2325,10,10,1,1,Dropout,2,1,12,7,1,22,27
2327,2,5,1,0,Dropout,2,1,12,17,1,22,27
2328,10,3,1,1,Graduate,1,1,1,2,1,23,14
2329,6,11,1,1,Dropout,2,1,12,5,9,22,28
2330,1,1,1,0,Dropout,1,1,14,3,1,19,24
2331,10,8,1,1,Dropout,1,1,12,4,1,13,27
2332,5,11,1,1,Graduate,1,1,12,4,1,1,14
2333,5,5,1,1,Dropout,1,1,1,2,1,8,8
2334,10,10,1,1,Graduate,1,1,1,14,1,23,27
2335,4,4,1,1,Graduate,1,1,8,5,1,1,1
2336,10,5,1,0,Dropout,1,1,14,17,1,22,14
2337,10,10,1,1,Dropout,1,1,12,8,1,1,28
2338,6,10,1,1,Dropout,1,1,8,7,1,23,28
2340,10,11,1,1,Dropout,1,1,12,4,1,22,27
2342,5,2,1,1,Graduate,1,1,14,4,1,2,4
2343,10,5,1,0,Graduate,1,1,8,17,1,22,14
2344,3,3,1,1,Graduate,1,1,8,12,1,3,3
2345,4,9,1,1,Graduate,1,1,17,6,16,1,14
2347,5,4,1,1,Graduate,1,1,9,7,1,1,1
2348,4,4,1,1,Dropout,1,1,12,14,1,13,14
2349,10,10,1,1,Graduate,4,1,12,11,1,22,14
2350,5,10,1,1,Graduate,1,1,9,12,1,13,3
2351,4,7,1,1,Graduate,1,1,15,8,14,2,1
2352,2,3,1,1,Graduate,1,1,1,8,1,3,3
2353,10,10,1,1,Graduate,1,1,8,14,1,22,27
2354,12,12,1,1,Dropout,1,1,1,6,1,22,14
2355,3,4,1,1,Graduate,1,1,8,14,1,3,1
2356,5,4,1,1,Graduate,1,1,1,2,1,1,1
2357,7,7,1,1,Dropout,1,1,15,4,14,1,28
2358,3,3,1,1,Graduate,1,1,12,4,1,3,3
2359,3,4,1,1,Dropout,1,1,8,11,1,1,1
2361,5,4,1,1,Dropout,1,1,13,15,1,13,6
2362,10,10,1,1,Graduate,1,1,1,9,1,13,14
2365,5,8,1,1,Graduate,1,1,9,15,1,1,1
2367,3,9,1,1,Graduate,1,1,8,8,1,10,10
2369,5,6,1,1,Dropout,1,1,12,8,1,1,14
2371,10,3,1,1,Graduate,1,1,1,2,1,13,3
2375,6,9,1,1,Dropout,1,1,1,14,1,22,27
2376,8,4,1,1,Graduate,1,1,12,9,1,22,1
2377,10,10,1,1,Dropout,1,1,12,9,1,22,27
2378,3,3,1,0,Dropout,1,1,14,17,1,3,4
2379,10,8,1,1,Graduate,1,1,1,8,1,2,27
2380,5,8,1,1,Graduate,1,1,8,11,1,1,14
2381,6,8,1,1,Graduate,1,1,1,5,1,13,28
2382,5,5,1,1,Dropout,1,1,4,7,15,1,1
2385,5,1,1,1,Graduate,1,1,15,5,14,13,28
2387,6,8,1,1,Graduate,1,1,1,2,1,1,28
2388,6,6,1,1,Dropout,1,1,8,9,1,23,14
2389,6,6,1,1,Dropout,1,1,12,10,1,13,1
2390,10,2,1,1,Dropout,2,1,12,4,1,1,27
2391,6,5,1,1,Dropout,1,1,14,4,1,22,1
2393,5,6,1,1,Dropout,1,1,1,11,1,4,14
2394,7,6,1,1,Graduate,1,1,8,9,1,22,27
2396,5,6,1,1,Dropout,1,1,12,4,1,1,3
2398,3,4,1,1,Graduate,1,1,8,15,1,3,14
2399,6,6,1,1,Graduate,1,1,8,12,1,1,1
2400,10,2,1,0,Dropout,4,1,12,3,12,1,27
2401,10,10,1,0,Graduate,2,1,12,17,1,22,27
2402,10,4,1,1,Dropout,1,1,1,9,1,13,14
2403,6,11,1,1,Graduate,1,1,1,12,1,23,27
2404,10,10,1,1,Dropout,1,1,1,12,1,1,28
2405,10,10,1,0,Graduate,2,1,12,3,1,22,27
2406,8,8,1,1,Graduate,2,1,12,2,9,22,27
2407,6,6,1,1,Dropout,4,1,12,12,12,22,28
2408,3,3,1,0,Dropout,1,1,9,17,1,28,30
2409,10,10,1,0,Dropout,2,1,12,17,1,22,27
2410,12,12,1,1,Dropout,1,1,4,7,3,19,24
2411,12,12,0,0,Dropout,2,1,12,3,1,19,24
2413,1,1,0,0,Graduate,2,1,12,3,1,19,24
2414,10,10,1,1,Graduate,1,1,14,9,1,19,27
2415,1,6,1,1,Dropout,1,1,14,10,1,19,21
2416,10,10,1,1,Dropout,1,1,8,5,1,22,27
2417,10,10,1,0,Graduate,1,1,14,17,1,22,27
2418,10,10,1,1,Graduate,1,1,17,2,16,1,14
2420,10,11,1,1,Dropout,1,1,12,6,2,23,28
2421,6,6,1,0,Dropout,2,1,12,17,12,22,27
2422,10,10,1,1,Graduate,1,1,12,4,1,22,27
2423,10,9,1,1,Dropout,1,1,12,4,1,1,27
2424,6,6,1,1,Dropout,1,1,12,7,1,22,27
2425,10,10,1,1,Dropout,1,1,12,9,13,13,28
2426,10,10,1,0,Dropout,1,1,12,17,1,13,28
2427,10,10,1,1,Graduate,2,1,12,14,1,22,27
2428,5,11,1,1,Dropout,1,1,12,4,12,1,14
2429,1,1,1,1,Dropout,1,1,13,7,1,19,24
2430,7,4,1,1,Graduate,1,1,1,15,1,23,28
2431,10,10,1,0,Graduate,1,1,1,17,1,23,27
2432,10,8,1,1,Dropout,1,1,1,15,1,23,28
2435,6,9,1,1,Graduate,1,1,13,7,1,23,27
2436,3,7,1,1,Graduate,1,1,12,4,1,1,3
2437,10,6,1,1,Dropout,1,1,1,7,1,22,27
2438,10,8,1,1,Dropout,1,1,4,4,3,1,28
2439,1,1,1,1,Dropout,1,1,14,14,6,19,24
2440,5,8,1,1,Dropout,1,1,9,9,1,1,28
2442,1,1,1,1,Dropout,2,1,14,14,1,19,24
2443,5,7,1,1,Graduate,2,1,12,4,3,3,14
2444,1,1,1,1,Dropout,1,1,1,16,1,19,24
2446,7,7,1,0,Dropout,1,1,4,17,15,22,27
2447,10,11,1,1,Graduate,2,1,12,11,12,22,14
2448,10,5,1,1,Dropout,1,1,12,7,12,22,27
2449,10,10,1,0,Dropout,1,1,4,17,3,22,27
2451,10,11,1,1,Dropout,1,1,12,4,1,1,3
2452,10,10,1,1,Graduate,1,1,1,6,1,1,1
2454,4,6,1,1,Dropout,1,1,9,7,1,3,14
2455,6,6,1,1,Graduate,1,1,15,4,14,13,14
2456,8,8,1,1,Graduate,1,1,12,5,1,22,27
2458,6,6,1,1,Dropout,1,1,8,7,1,10,14
2459,10,10,1,1,Graduate,1,1,1,9,1,13,27
2460,8,5,1,1,Dropout,2,1,12,15,1,22,27
2461,10,7,1,1,Dropout,1,1,9,11,1,13,14
2462,3,3,1,1,Dropout,1,1,1,2,1,3,3
2463,10,10,1,1,Dropout,1,1,8,11,1,22,28
2464,10,10,1,0,Dropout,2,1,12,17,1,22,14
2465,10,11,1,1,Dropout,1,1,12,8,12,22,27
2468,9,8,1,1,Dropout,1,1,14,5,1,23,27
2469,10,10,1,1,Dropout,2,1,12,9,1,22,27
2471,12,12,1,1,Dropout,2,1,12,6,12,22,27
2472,10,10,1,1,Dropout,1,1,1,14,1,1,1
2473,2,7,1,1,Dropout,1,1,12,4,1,1,1
2474,3,6,1,1,Graduate,1,1,1,15,1,3,14
2475,10,10,1,0,Dropout,2,1,12,3,12,13,27
2476,5,5,1,1,Graduate,1,1,14,12,1,23,27
2478,5,8,1,1,Graduate,1,1,1,12,1,1,14
2479,10,5,1,1,Dropout,1,1,1,9,1,13,14
2481,6,6,1,1,Graduate,1,1,1,5,1,13,14
2482,6,6,1,0,Graduate,1,1,12,17,9,22,28
2483,10,7,1,1,Graduate,1,1,17,4,16,1,28
2484,10,6,1,1,Graduate,2,1,12,9,1,22,27
2485,10,10,1,1,Dropout,2,1,12,4,1,22,27
2486,12,13,1,1,Dropout,4,1,12,14,1,13,14
2487,10,8,1,1,Dropout,1,1,9,9,1,13,1
2489,3,9,1,1,Graduate,1,1,1,11,1,1,28
2492,5,5,1,0,Dropout,1,1,16,3,1,1,1
2493,9,8,1,1,Graduate,2,1,12,4,1,22,27
2494,10,10,1,1,Graduate,1,1,1,15,1,1,14
2495,1,1,1,1,Graduate,1,1,12,15,12,22,27
2496,10,10,1,1,Graduate,1,1,1,2,1,13,27
2497,10,11,0,0,Graduate,2,1,1,3,1,22,1
2498,3,8,1,1,Dropout,1,17,12,2,12,1,14
2499,10,10,0,1,Dropout,1,1,12,10,12,22,27
2500,2,2,0,1,Graduate,1,3,15,6,14,5,4
2501,10,2,0,0,Graduate,2,1,12,3,9,22,27
2502,6,8,0,1,Graduate,1,1,16,1,1,13,27
2503,6,6,0,1,Graduate,2,1,12,12,1,3,1
2504,10,6,0,1,Dropout,1,1,9,16,1,23,27
2505,10,10,0,1,Graduate,1,1,1,12,1,13,14
2506,5,10,0,1,Graduate,1,1,1,13,1,13,14
2507,10,8,1,0,Graduate,1,1,12,3,1,23,27
2508,10,8,1,1,Graduate,1,1,8,2,1,13,28
2509,10,8,1,1,Graduate,1,1,14,5,1,13,28
2510,4,6,0,1,Dropout,1,9,5,15,1,13,28
2512,3,3,0,1,Graduate,1,1,8,12,1,3,3
2513,5,10,0,1,Graduate,1,9,5,6,1,13,1
2514,5,4,0,1,Dropout,1,1,1,14,1,1,3
2516,2,6,0,1,Graduate,1,1,8,5,1,1,1
2517,10,6,0,1,Graduate,1,1,1,12,1,13,1
2518,6,5,0,1,Graduate,1,1,8,11,1,13,29
2519,6,6,0,1,Graduate,1,1,1,15,1,23,28
2520,6,8,0,1,Graduate,1,1,1,11,1,23,27
2521,8,5,0,1,Graduate,1,1,1,11,1,4,3
2522,8,8,0,1,Graduate,1,1,8,12,1,1,14
2523,6,6,0,1,Dropout,1,1,8,16,1,13,1
2524,10,6,0,1,Dropout,1,1,8,10,1,1,14
2525,5,8,0,1,Graduate,1,1,1,6,1,3,1
2526,10,8,0,1,Dropout,1,1,1,5,1,1,1
2527,8,8,0,1,Graduate,1,1,8,12,1,13,14
2528,3,7,0,1,Graduate,1,1,8,15,1,3,28
2529,5,9,0,1,Graduate,1,1,8,9,1,13,28
2530,5,8,0,1,Graduate,1,1,8,15,1,1,1
2531,10,7,0,1,Graduate,1,1,15,4,14,22,28
2532,4,6,0,1,Graduate,1,1,7,10,1,23,27
2534,9,8,0,1,Graduate,1,1,1,10,1,23,28
2537,8,8,0,1,Graduate,1,1,1,14,1,13,14
2538,3,8,0,1,Graduate,1,12,6,14,1,27,1
2539,10,6,0,1,Graduate,1,1,9,8,1,23,14
2540,5,8,0,1,Dropout,1,1,4,9,3,1,29
2541,5,6,0,1,Dropout,1,1,1,16,1,13,14
2542,10,10,0,1,Graduate,1,1,8,13,1,1,1
2543,5,4,0,1,Dropout,1,1,8,5,1,13,1
2545,3,9,0,1,Graduate,1,1,1,15,1,3,1
2546,10,6,0,1,Graduate,1,1,1,10,1,13,14
2547,8,8,0,1,Graduate,1,1,1,12,1,13,27
2548,10,10,1,1,Graduate,1,1,1,15,1,13,14
2549,6,4,1,1,Dropout,1,1,8,11,1,1,2
2550,10,10,0,0,Graduate,1,9,14,3,1,22,27
2552,6,6,0,0,Graduate,1,1,1,3,1,23,27
2553,1,1,1,0,Dropout,1,1,8,17,1,19,24
2556,3,4,0,1,Graduate,1,12,6,9,1,1,1
2559,6,11,0,1,Dropout,1,1,1,15,1,13,1
2560,3,8,0,1,Graduate,1,1,8,16,1,3,14
2561,8,8,0,1,Graduate,1,1,1,12,1,13,27
2562,3,11,0,1,Dropout,2,1,12,12,12,23,28
2564,6,6,0,1,Graduate,1,14,1,11,1,22,27
2565,10,7,1,1,Graduate,1,12,6,10,1,13,14
2566,6,5,0,1,Graduate,1,1,8,12,1,23,1
2569,4,10,0,1,Graduate,1,1,1,15,1,13,1
2570,10,8,0,1,Graduate,1,1,1,12,1,13,27
2571,10,10,0,1,Graduate,1,1,1,12,1,23,28
2572,5,11,0,1,Graduate,1,1,1,10,1,1,1
2573,10,10,0,1,Graduate,1,1,1,12,1,22,14
2574,5,10,0,1,Graduate,1,1,7,15,1,22,28
2575,8,6,0,0,Graduate,2,1,12,3,1,22,27
2576,10,10,0,1,Dropout,1,1,15,6,14,22,27
2577,10,8,0,1,Dropout,1,1,1,11,1,22,27
2578,6,9,0,1,Graduate,1,1,8,12,1,13,27
2579,10,10,0,1,Graduate,1,1,1,10,1,22,27
2580,5,8,0,1,Graduate,1,1,1,10,1,13,27
2581,5,8,0,1,Dropout,1,1,12,4,1,23,28
2582,10,6,0,1,Graduate,1,1,1,9,1,23,27
2584,10,5,0,1,Graduate,1,1,1,16,1,13,10
2585,1,1,0,0,Graduate,1,1,8,3,1,22,24
2588,10,11,0,1,Dropout,1,1,8,16,1,22,27
2590,10,10,0,1,Dropout,1,1,12,4,1,13,14
2592,10,9,0,1,Graduate,1,1,4,9,3,22,14
2593,5,6,0,1,Dropout,1,1,12,13,1,13,14
2595,6,10,0,1,Graduate,1,1,8,5,1,13,27
2596,6,10,0,1,Dropout,1,1,1,5,1,1,27
2597,10,10,0,1,Dropout,1,1,14,2,1,13,28
2600,6,10,0,1,Dropout,1,1,8,16,1,22,27
2602,6,9,0,1,Graduate,1,1,1,10,1,23,14
2603,10,9,0,1,Dropout,1,1,1,6,1,23,27
2604,8,6,0,1,Dropout,1,1,8,10,1,22,27
2605,30,43,0,1,Graduate,2,1,15,6,14,22,27
2606,6,6,0,1,Graduate,1,1,5,6,1,22,27
2607,10,8,0,1,Dropout,1,1,1,15,1,22,1
2608,6,6,0,1,Graduate,1,1,8,11,1,23,28
2609,10,10,0,0,Dropout,2,1,14,17,1,22,27
2610,6,9,0,1,Graduate,1,1,8,12,1,1,28
2611,6,6,1,1,Graduate,1,1,8,15,1,1,1
2612,6,6,0,1,Graduate,1,14,1,8,1,1,14
2613,5,10,1,0,Dropout,1,1,12,17,1,1,28
2614,3,10,1,1,Dropout,1,1,1,7,1,3,14
2615,10,10,1,1,Dropout,1,1,1,8,1,1,1
2616,6,8,0,1,Dropout,1,1,8,16,1,13,28
2617,6,5,0,1,Graduate,1,1,8,11,1,1,14
2618,6,6,0,1,Dropout,1,1,8,16,1,23,14
2619,6,6,0,1,Graduate,1,1,15,10,1,1,1
2621,10,10,0,1,Graduate,1,1,1,5,1,1,27
2622,19,44,0,0,Graduate,1,1,16,3,16,13,27
2623,10,9,0,0,Dropout,1,14,14,17,1,22,27
2624,4,10,0,1,Graduate,1,9,1,15,1,1,27
2625,10,10,1,0,Dropout,1,1,12,17,1,22,27
2626,5,4,1,1,Graduate,1,1,1,12,1,1,1
2630,10,8,1,0,Dropout,1,1,12,17,1,1,1
2631,1,6,1,1,Dropout,1,1,8,11,1,23,28
2632,8,5,1,1,Graduate,1,1,14,12,1,1,1
2633,5,5,1,1,Graduate,1,1,1,12,1,13,1
2635,3,5,1,1,Dropout,1,1,12,13,1,3,1
2636,10,10,1,1,Dropout,1,1,1,11,1,22,27
2637,3,3,1,1,Graduate,1,1,7,2,1,3,3
2638,10,8,1,1,Graduate,1,1,8,9,1,22,28
2639,5,8,1,1,Graduate,1,1,1,2,1,13,14
2640,10,10,1,1,Dropout,2,1,12,7,12,22,27
2641,10,10,1,1,Graduate,1,1,1,15,1,23,28
2642,3,3,1,1,Dropout,1,1,8,14,1,3,4
2643,6,5,1,0,Dropout,1,1,12,17,1,22,1
2644,7,5,1,1,Graduate,1,1,12,4,1,22,14
2645,8,8,1,1,Dropout,1,1,1,2,1,1,27
2647,10,6,1,1,Dropout,1,1,15,4,14,23,28
2648,10,11,1,0,Dropout,1,1,14,3,9,22,1
2649,10,9,1,1,Dropout,1,1,1,12,1,13,28
2651,3,11,1,1,Dropout,1,1,4,4,3,3,14
2652,5,6,1,1,Graduate,1,1,1,14,1,3,14
2653,6,8,1,1,Dropout,2,1,12,9,1,22,27
2654,3,2,1,1,Graduate,1,1,8,12,1,3,28
2655,10,10,1,1,Graduate,1,1,12,12,1,22,27
2656,6,11,1,1,Graduate,1,1,7,2,1,1,3
2658,6,6,1,1,Dropout,1,1,1,2,1,23,27
2659,4,4,1,1,Dropout,1,1,1,11,1,22,27
2660,4,10,1,0,Dropout,2,1,12,17,1,13,27
2661,10,8,1,1,Graduate,2,1,12,15,13,22,27
2662,4,6,1,1,Dropout,1,1,1,12,1,1,14
2663,6,6,1,0,Dropout,1,1,12,17,1,1,1
2664,10,4,1,0,Graduate,2,1,12,17,1,22,3
2665,10,11,1,1,Dropout,2,1,12,15,1,22,27
2666,10,10,1,1,Graduate,1,1,8,5,1,23,1
2667,5,5,1,0,Dropout,2,1,12,17,12,13,14
2669,10,10,1,0,Dropout,1,1,12,3,1,22,28
2671,2,5,1,0,Graduate,2,1,12,17,1,23,28
2672,10,9,1,1,Dropout,1,1,1,11,1,13,1
2674,6,6,1,1,Graduate,1,1,8,14,1,13,27
2676,10,7,1,1,Dropout,2,1,13,13,1,22,27
2677,10,10,1,0,Graduate,1,1,14,17,1,22,27
2679,28,16,1,0,Graduate,1,1,12,17,1,22,28
2680,1,1,1,1,Graduate,4,1,14,12,12,19,24
2681,8,9,1,1,Dropout,2,1,12,12,12,23,28
2682,7,8,1,0,Dropout,1,1,4,17,3,22,27
2683,6,10,1,1,Graduate,1,1,8,6,1,1,14
2684,6,10,1,1,Dropout,1,1,4,4,3,1,14
2687,12,12,1,1,Dropout,1,1,13,7,1,13,14
2689,12,9,1,1,Dropout,1,1,8,15,1,1,28
2690,10,8,1,1,Dropout,1,1,8,9,1,13,14
2691,10,11,1,1,Graduate,1,1,1,9,1,1,4
2692,5,5,1,1,Graduate,1,1,8,9,1,13,14
2693,10,5,1,1,Graduate,1,1,1,4,1,23,1
2694,5,4,1,1,Graduate,1,1,1,15,1,1,1
2696,4,2,1,1,Dropout,1,1,12,11,12,13,14
2698,10,8,1,1,Dropout,1,1,15,5,14,22,1
2699,10,10,1,1,Graduate,1,1,1,12,1,22,27
2700,5,4,1,1,Dropout,1,1,1,2,1,1,1
2701,3,3,1,1,Dropout,2,1,13,4,1,3,1
2702,8,4,1,1,Dropout,1,1,8,7,1,23,14
2703,2,10,1,1,Dropout,1,1,15,4,14,1,28
2705,5,2,1,1,Dropout,1,1,12,9,1,13,5
2706,3,3,1,1,Graduate,1,1,1,8,1,3,3
2707,10,6,1,1,Dropout,1,1,1,9,1,1,3
2708,10,7,0,1,Graduate,1,1,3,5,1,3,1
2710,10,7,0,1,Graduate,1,1,8,11,1,23,27
2711,1,7,0,0,Dropout,1,1,14,3,1,22,27
2712,8,10,0,1,Dropout,1,1,1,9,1,22,28
2713,4,5,0,1,Graduate,1,1,14,8,1,3,3
2714,6,6,0,1,Dropout,1,1,12,6,1,1,1
2715,10,10,0,1,Graduate,1,1,1,12,1,23,28
2717,10,5,0,1,Graduate,1,14,6,14,1,1,1
2718,4,5,0,1,Graduate,1,1,1,12,1,1,1
2719,2,5,0,1,Graduate,1,1,1,6,1,3,1
2720,10,9,0,1,Graduate,1,1,1,6,1,1,28
2723,10,4,0,1,Dropout,1,1,8,9,1,13,1
2724,8,8,0,1,Graduate,1,1,12,12,1,22,27
2726,10,10,0,1,Graduate,1,1,15,6,14,13,14
2727,6,8,0,1,Graduate,1,1,8,12,1,23,14
2729,6,9,0,1,Graduate,1,1,1,8,1,23,28
2730,6,6,0,1,Graduate,1,1,1,10,1,4,1
2731,4,11,0,1,Graduate,1,1,1,10,1,2,10
2734,10,11,0,1,Graduate,1,1,1,15,1,1,10
2735,10,10,0,1,Graduate,1,1,1,12,1,22,27
2736,10,10,0,1,Graduate,1,1,8,12,1,1,27
2737,3,5,0,1,Dropout,1,1,1,8,1,3,1
2738,7,7,0,1,Graduate,1,1,8,9,1,23,27
2739,10,10,0,1,Graduate,1,1,1,6,1,22,1
2740,10,10,0,1,Graduate,1,1,1,5,1,13,28
2741,1,1,0,0,Graduate,1,1,8,3,1,19,24
2742,5,5,0,1,Graduate,1,1,1,10,1,22,27
2743,4,4,0,1,Graduate,1,1,1,10,1,1,1
2744,5,8,0,1,Dropout,1,1,12,11,1,13,14
2745,10,9,0,1,Graduate,1,1,1,16,1,22,14
2747,3,7,1,1,Dropout,1,1,13,4,1,3,2
2748,10,10,1,0,Dropout,2,1,12,17,1,22,27
2749,10,8,1,0,Dropout,2,1,12,17,1,22,27
2750,5,8,1,1,Dropout,1,1,12,7,1,1,28
2751,4,6,1,1,Graduate,1,1,12,14,9,1,27
2752,7,9,1,0,Dropout,2,1,12,3,12,13,27
2753,10,8,1,0,Graduate,1,1,14,17,1,23,28
2754,10,8,1,0,Dropout,1,1,4,17,15,23,28
2755,6,6,1,1,Graduate,1,1,4,10,15,22,27
2756,10,10,1,1,Dropout,1,1,12,9,1,22,27
2757,3,3,1,1,Dropout,1,1,15,6,14,3,5
2760,4,8,1,1,Dropout,1,1,12,12,4,3,28
2763,12,12,0,0,Graduate,1,1,14,3,3,7,7
2765,5,5,0,1,Graduate,1,1,7,12,1,1,1
2766,8,8,0,1,Graduate,1,1,4,12,3,22,27
2767,6,12,0,0,Dropout,6,1,8,3,1,13,1
2768,7,11,0,1,Graduate,1,1,8,9,1,23,14
2769,10,9,0,1,Dropout,1,1,1,12,1,1,14
2770,8,8,0,1,Graduate,1,1,8,13,1,13,28
2771,10,10,0,1,Graduate,1,1,1,12,1,22,27
2773,5,5,0,1,Graduate,1,1,13,12,1,1,1
2775,10,6,0,1,Graduate,1,1,1,12,1,23,27
2778,5,10,0,1,Graduate,1,1,4,4,3,1,27
2779,5,8,0,1,Graduate,1,1,1,10,1,13,14
2780,6,8,0,1,Graduate,1,1,1,12,1,23,28
2781,10,10,0,1,Dropout,1,1,1,16,1,19,27
2784,6,8,0,1,Graduate,1,1,1,5,1,22,27
2785,10,8,0,0,Graduate,1,1,1,3,1,22,27
2786,6,5,1,1,Dropout,1,1,12,15,7,23,1
2788,8,8,1,1,Dropout,1,1,12,14,1,13,14
2789,10,8,1,1,Dropout,1,1,12,2,1,22,27
2790,6,8,1,1,Dropout,1,1,8,9,1,13,27
2791,10,4,1,1,Graduate,1,1,1,6,1,23,14
2792,8,8,1,0,Graduate,4,1,12,3,1,22,27
2793,10,9,1,1,Graduate,1,1,1,2,1,23,27
2795,10,4,1,1,Graduate,2,1,12,12,13,22,27
2796,10,10,1,1,Dropout,1,1,12,12,1,22,27
2797,8,8,1,1,Graduate,1,1,1,14,1,1,28
2798,10,4,1,1,Graduate,1,1,13,12,1,13,1
2799,6,8,1,1,Dropout,1,1,13,7,1,1,1
2800,4,9,0,1,Graduate,1,1,1,11,1,3,14
2801,3,5,0,1,Dropout,1,1,15,8,14,3,1
2802,5,8,0,1,Graduate,1,1,1,15,1,13,27
2803,10,2,0,1,Graduate,1,1,1,6,1,13,14
2804,10,10,0,1,Graduate,1,1,1,10,1,13,14
2805,10,10,0,1,Graduate,1,1,1,12,1,13,14
2806,10,8,0,1,Graduate,1,10,9,15,1,22,14
2808,10,10,0,1,Graduate,1,1,1,15,1,1,28
2810,10,10,0,1,Graduate,1,1,1,16,1,23,27
2811,2,12,0,1,Dropout,1,1,12,12,1,13,1
2812,5,4,0,1,Graduate,1,1,8,12,1,1,1
2813,10,10,0,1,Graduate,1,1,1,10,1,1,14
2814,3,11,0,1,Graduate,1,1,1,2,1,3,28
2815,10,6,0,1,Graduate,1,1,8,10,1,22,28
2816,10,7,0,1,Graduate,1,1,1,12,1,13,14
2818,1,1,0,0,Graduate,2,1,4,3,3,22,24
2820,4,7,0,1,Graduate,1,1,9,12,1,1,1
2821,3,4,0,1,Dropout,1,1,9,6,1,5,3
2822,5,10,0,1,Graduate,1,1,15,10,1,1,28
2825,5,5,0,1,Dropout,1,1,8,8,1,13,14
2826,5,8,0,1,Graduate,1,1,1,14,1,1,14
2827,10,7,0,0,Graduate,2,1,12,17,1,22,27
2829,10,10,0,1,Dropout,1,1,8,2,1,3,1
2830,4,11,0,1,Graduate,1,1,8,9,1,13,28
2834,8,8,0,1,Graduate,1,1,12,6,1,13,14
2835,8,11,0,1,Graduate,2,1,14,9,1,13,27
2836,1,1,0,0,Dropout,2,1,12,17,1,19,24
2838,10,6,0,0,Dropout,1,1,12,17,1,22,27
2839,5,10,0,1,Graduate,1,1,1,6,1,23,14
2841,10,7,0,1,Graduate,2,1,12,4,1,22,27
2842,3,6,0,1,Graduate,2,1,12,5,1,3,1
2843,10,10,0,0,Dropout,4,1,1,17,1,22,27
2845,10,7,0,1,Graduate,1,1,15,4,14,23,28
2846,13,13,0,1,Dropout,2,1,12,13,9,19,24
2847,10,7,0,1,Dropout,2,1,12,15,12,22,27
2848,10,10,0,1,Dropout,2,1,13,9,1,22,27
2849,5,3,0,1,Graduate,1,1,15,6,14,3,3
2850,5,5,0,1,Dropout,1,1,9,15,1,1,1
2851,5,6,0,1,Graduate,1,1,1,15,1,1,27
2852,22,29,0,1,Graduate,1,1,17,4,16,1,1
2853,6,4,0,1,Graduate,1,1,9,5,1,1,1
2854,10,11,0,1,Dropout,1,1,1,12,1,13,14
2855,10,10,0,1,Dropout,1,1,8,12,1,1,1
2856,4,4,0,1,Graduate,1,1,1,15,1,1,3
2857,5,4,0,1,Dropout,1,1,1,2,1,1,1
2858,5,5,0,1,Graduate,1,1,1,14,1,2,1
2860,10,10,0,1,Graduate,4,1,14,10,1,22,27
2861,3,3,0,1,Graduate,1,1,1,6,1,3,3
2862,10,10,0,0,Graduate,2,1,12,3,1,22,27
2863,7,7,0,1,Graduate,1,1,14,16,1,22,27
2864,6,6,0,1,Dropout,1,1,8,15,1,1,1
2865,10,10,0,1,Graduate,4,1,12,9,1,22,27
2866,12,12,0,0,Dropout,2,1,12,3,12,3,14
2867,10,10,0,1,Graduate,1,1,12,4,12,22,27
