ID,mother_occupation,father_occupation,gender,Daytime_evening_attendance,Target
4314,10,7,1,1,Dropout
4315,5,2,1,1,Dropout
4316,15,21,1,1,Graduate
4317,5,9,1,1,Graduate
4318,10,8,0,1,Graduate
4319,10,10,1,1,Graduate
4322,4,6,0,1,Dropout
4323,10,7,0,0,Dropout
4324,8,10,0,1,Graduate
4325,4,8,0,0,Graduate
4326,10,9,0,0,Dropout
4327,10,10,0,1,Dropout
4328,5,2,0,1,Dropout
4329,10,6,0,1,Graduate
4330,9,10,0,1,Dropout
4331,6,10,0,1,Dropout
4332,10,10,0,1,Graduate
4333,10,9,0,1,Dropout
4334,10,11,0,1,Graduate
4337,5,10,0,1,Graduate
4339,3,7,0,1,Graduate
4340,3,3,0,1,Graduate
4341,6,10,0,1,Graduate
4342,1,1,0,1,Dropout
4344,10,10,0,1,Dropout
4345,6,11,0,1,Graduate
4346,6,6,0,1,Dropout
4347,5,5,0,1,Dropout
4348,3,10,0,1,Graduate
4349,10,7,0,1,Graduate
4350,5,4,0,1,Graduate
4351,5,9,0,1,Graduate
4352,10,8,0,1,Dropout
4353,5,5,0,1,Graduate
4355,3,6,0,1,Graduate
4356,5,9,0,1,Dropout
4357,8,9,0,0,Dropout
4358,10,10,0,1,Dropout
4359,5,6,0,1,Graduate
4360,5,9,0,1,Graduate
4361,3,4,0,1,Graduate
4362,10,12,0,1,Graduate
4363,1,1,0,1,Dropout
4365,5,10,1,1,Graduate
4366,4,10,1,1,Graduate
4367,2,2,1,1,Graduate
4368,10,10,1,0,Dropout
4370,6,3,1,1,Graduate
4371,4,4,1,1,Graduate
4372,10,10,1,1,Dropout
4374,5,10,0,1,Graduate
4375,10,10,0,0,Dropout
4376,10,11,0,1,Graduate
4377,10,10,0,0,Dropout
4378,10,10,0,1,Graduate
4379,8,8,0,0,Dropout
4380,8,9,0,1,Dropout
4382,10,10,0,1,Graduate
4383,10,10,0,0,Graduate
4384,10,8,0,1,Dropout
4385,31,45,0,1,Dropout
4386,9,8,0,1,Dropout
4387,10,10,0,0,Dropout
4388,10,10,0,1,Dropout
4389,10,8,0,1,Graduate
4390,10,10,0,1,Graduate
4393,6,8,0,0,Graduate
4394,10,11,0,1,Graduate
4395,13,13,0,1,Dropout
4396,10,11,0,1,Graduate
4398,8,10,0,1,Graduate
4399,10,10,0,1,Graduate
4400,7,4,1,0,Dropout
4401,12,12,1,1,Dropout
4403,5,11,1,1,Graduate
4404,9,9,1,1,Dropout
4405,8,8,1,1,Graduate
4407,5,5,1,1,Graduate
4408,10,10,1,1,Dropout
4409,5,2,1,0,Graduate
4410,10,5,1,1,Graduate
4411,10,4,1,1,Dropout
4414,4,6,0,1,Graduate
4415,7,7,0,1,Dropout
4416,10,6,0,1,Graduate
4417,10,10,0,1,Graduate
4418,4,10,1,1,Graduate
4419,6,5,1,1,Graduate
4420,10,10,0,1,Dropout
4421,10,10,0,1,Dropout
4422,8,5,0,1,Graduate
4423,6,10,0,1,Graduate
